,Left,Right
10,"[0.3527804911136627, 0.36043280363082886, 2.70601276497473e-07, 0.42774489521980286, 0.33401405811309814, 0.0006365451845340431, 0.480674147605896, 0.3893241286277771, 0.0064404928125441074, 0.513342559337616, 0.4675750434398651, 0.015141078270971775, 0.5344216823577881, 0.523560643196106, 0.02510111592710018, 0.46977806091308594, 0.514474093914032, 0.0047280313447117805, 0.5056854486465454, 0.6222729682922363, 0.009353895671665668, 0.5247688889503479, 0.6813929080963135, 0.013528164476156235, 0.5399348735809326, 0.7257471084594727, 0.016425274312496185, 0.4292352497577667, 0.5634710788726807, 0.005555286537855864, 0.46748557686805725, 0.6856446862220764, 0.010056297294795513, 0.48656874895095825, 0.757361114025116, 0.011606375686824322, 0.5013919472694397, 0.8106979131698608, 0.012935828417539597, 0.3917790651321411, 0.5805672407150269, 0.006817957852035761, 0.42365896701812744, 0.6895542740821838, 0.006294377148151398, 0.4440710246562958, 0.7588502764701843, 0.003772211028262973, 0.4585728943347931, 0.8142934441566467, 0.002659081481397152, 0.3525204062461853, 0.5800705552101135, 0.009379991330206394, 0.3693147897720337, 0.6651625037193298, 0.011648016050457954, 0.37686049938201904, 0.713594913482666, 0.01575089432299137, 0.3823812007904053, 0.7532759308815002, 0.019078673794865608]",[]
11,"[0.3452731966972351, 0.3357918858528137, 2.9947889856885013e-07, 0.4241752028465271, 0.30914461612701416, -0.01048364769667387, 0.478679358959198, 0.3680051267147064, -0.01813577674329281, 0.5160455703735352, 0.4579218327999115, -0.020736193284392357, 0.5542780160903931, 0.5041297674179077, -0.024346472695469856, 0.4562312662601471, 0.4712122082710266, -0.046318117529153824, 0.49795016646385193, 0.580166757106781, -0.05652846395969391, 0.5189481377601624, 0.6377884745597839, -0.05752846971154213, 0.5342089533805847, 0.6872527599334717, -0.057895008474588394, 0.41869494318962097, 0.5170313119888306, -0.04592482000589371, 0.46334007382392883, 0.6457558870315552, -0.060468889772892, 0.49159884452819824, 0.7243821620941162, -0.06684812158346176, 0.5102415680885315, 0.7842738628387451, -0.07182422280311584, 0.38165295124053955, 0.539319634437561, -0.04315844550728798, 0.4205791652202606, 0.6556350588798523, -0.05798516422510147, 0.44841575622558594, 0.7249466180801392, -0.06807626783847809, 0.4669637382030487, 0.7779521346092224, -0.07506893575191498, 0.34547722339630127, 0.5503231287002563, -0.03896350413560867, 0.36466720700263977, 0.6547461152076721, -0.052496783435344696, 0.37817931175231934, 0.7209584712982178, -0.060913775116205215, 0.3901672661304474, 0.7815091013908386, -0.0668843537569046]",[]
12,"[0.34224212169647217, 0.3299969732761383, 3.3532620591358864e-07, 0.4164332449436188, 0.29377424716949463, -0.017041899263858795, 0.4731695055961609, 0.35153988003730774, -0.02627747505903244, 0.5144584774971008, 0.43974947929382324, -0.030740000307559967, 0.5530600547790527, 0.4910397529602051, -0.035784147679805756, 0.4559071660041809, 0.4667516052722931, -0.04013379290699959, 0.4968545436859131, 0.590220034122467, -0.0529605895280838, 0.5161632299423218, 0.6559255123138428, -0.05765516310930252, 0.530491828918457, 0.711283266544342, -0.059933990240097046, 0.41829219460487366, 0.511702835559845, -0.03868238627910614, 0.46541377902030945, 0.6421074867248535, -0.04936671629548073, 0.493824303150177, 0.7197545170783997, -0.055977851152420044, 0.5130795240402222, 0.7810192108154297, -0.06104891747236252, 0.38027647137641907, 0.5335376262664795, -0.03688809648156166, 0.4225819408893585, 0.6554717421531677, -0.05040685459971428, 0.4484298825263977, 0.7279857397079468, -0.06156312674283981, 0.46627277135849, 0.7850565314292908, -0.06886963546276093, 0.3437091112136841, 0.541986882686615, -0.034811630845069885, 0.36477741599082947, 0.6439839005470276, -0.04963060840964317, 0.37858903408050537, 0.7074470520019531, -0.05834733694791794, 0.3902128040790558, 0.7642833590507507, -0.06334757059812546]",[]
13,"[0.2440265417098999, 0.3057762384414673, 2.951749706880946e-07, 0.3186710476875305, 0.26524436473846436, -0.008497566916048527, 0.3746819794178009, 0.3063500225543976, -0.011622493155300617, 0.41331273317337036, 0.3729059100151062, -0.01232756208628416, 0.4413464665412903, 0.41234642267227173, -0.013444092124700546, 0.3672572672367096, 0.4311353266239166, -0.018579931929707527, 0.40981796383857727, 0.5356789827346802, -0.027243059128522873, 0.4298091530799866, 0.5953736305236816, -0.03179285675287247, 0.44299453496932983, 0.6426700353622437, -0.03375513106584549, 0.33175307512283325, 0.4815840721130371, -0.019470326602458954, 0.38077282905578613, 0.5972005724906921, -0.0250760018825531, 0.40867236256599426, 0.6663320660591125, -0.029496001079678535, 0.42630019783973694, 0.7187613248825073, -0.03237931430339813, 0.2948976755142212, 0.50835782289505, -0.020381366834044456, 0.3405355215072632, 0.6121334433555603, -0.028133107349276543, 0.369362473487854, 0.6724919080734253, -0.03481768071651459, 0.3889121115207672, 0.7193241715431213, -0.03885756805539131, 0.2575593590736389, 0.5197474956512451, -0.021093357354402542, 0.28413593769073486, 0.5992478132247925, -0.027998222038149834, 0.3027915358543396, 0.6469577550888062, -0.03020775504410267, 0.3186298906803131, 0.6891502141952515, -0.03070158138871193]",[]
14,"[0.3562042713165283, 0.35581618547439575, 3.409961095712788e-07, 0.42901572585105896, 0.32310450077056885, -0.01237235777080059, 0.48175063729286194, 0.3688151240348816, -0.015205890871584415, 0.5159825682640076, 0.4406890869140625, -0.01409079134464264, 0.5424055457115173, 0.4877082407474518, -0.012381786480545998, 0.46754178404808044, 0.5164419412612915, -0.01718783937394619, 0.5075408220291138, 0.6300054788589478, -0.02152840793132782, 0.5267524719238281, 0.6938025951385498, -0.023840084671974182, 0.5401166677474976, 0.745978593826294, -0.025242969393730164, 0.4295971393585205, 0.5612882971763611, -0.014935670420527458, 0.4742204546928406, 0.6809260845184326, -0.015539668500423431, 0.49878427386283875, 0.7527945041656494, -0.018229318782687187, 0.5130434632301331, 0.8054336905479431, -0.020867101848125458, 0.3925049304962158, 0.5746573209762573, -0.01315321959555149, 0.4292718172073364, 0.6891782283782959, -0.019352221861481667, 0.4524012804031372, 0.7571555972099304, -0.027201030403375626, 0.46802258491516113, 0.8065048456192017, -0.03282345458865166, 0.35494303703308105, 0.5712776184082031, -0.011342352256178856, 0.3666467070579529, 0.6607038974761963, -0.02037046290934086, 0.375478059053421, 0.7070197463035583, -0.0245201475918293, 0.38500872254371643, 0.7414911985397339, -0.02646220661699772]",[]
15,"[0.3541756570339203, 0.38396763801574707, 2.5051338070625206e-07, 0.4347153902053833, 0.3690223693847656, 0.0073601258918643, 0.488188236951828, 0.4439677596092224, 0.019197402521967888, 0.5233698487281799, 0.5294361710548401, 0.03329579159617424, 0.5433204770088196, 0.5919801592826843, 0.04984350875020027, 0.475406289100647, 0.5807018280029297, 0.02552296593785286, 0.5146043300628662, 0.7060779929161072, 0.03978849574923515, 0.5343748927116394, 0.7735216617584229, 0.048579685389995575, 0.5485552549362183, 0.827003538608551, 0.054942306131124496, 0.4351029098033905, 0.6269822120666504, 0.029886042699217796, 0.475465327501297, 0.760589599609375, 0.049022573977708817, 0.4930010139942169, 0.8291581869125366, 0.05847189947962761, 0.5069003105163574, 0.880267322063446, 0.06496064364910126, 0.3975110948085785, 0.6434879899024963, 0.03465159237384796, 0.42937520146369934, 0.7648876905441284, 0.052927277982234955, 0.4455864727497101, 0.8321189284324646, 0.06098916754126549, 0.455377459526062, 0.8843876123428345, 0.06511299312114716, 0.35676515102386475, 0.640038251876831, 0.04000062867999077, 0.37183183431625366, 0.7315388917922974, 0.06056581437587738, 0.37945911288261414, 0.7851674556732178, 0.07287584245204926, 0.3839905858039856, 0.8296720385551453, 0.08096516877412796]",[]
16,"[0.3581586480140686, 0.4379124641418457, 2.8544258157126023e-07, 0.4424801468849182, 0.42360344529151917, -0.002287710551172495, 0.49532628059387207, 0.48764222860336304, 7.105350960046053e-05, 0.5282202959060669, 0.5808252096176147, 0.005852886475622654, 0.5538659691810608, 0.6387240886688232, 0.013137400150299072, 0.47754162549972534, 0.6194179654121399, -0.003895645495504141, 0.5143118500709534, 0.7453262805938721, 0.000707120867446065, 0.5311618447303772, 0.8127275705337524, 0.006274235434830189, 0.5439754128456116, 0.8633939623832703, 0.01097995974123478, 0.43531540036201477, 0.6636817455291748, -0.00038036738988012075, 0.47290730476379395, 0.7946124076843262, 0.008034025318920612, 0.49031463265419006, 0.8600953817367554, 0.015346464700996876, 0.5018407702445984, 0.9043478965759277, 0.020512346178293228, 0.395928293466568, 0.6787669658660889, 0.0038362571503967047, 0.4265439510345459, 0.7959726452827454, 0.009864489547908306, 0.4418204426765442, 0.8595186471939087, 0.015483408235013485, 0.45072323083877563, 0.9002270698547363, 0.019290151074528694, 0.3581128716468811, 0.675278902053833, 0.00838575977832079, 0.36906784772872925, 0.7643426656723022, 0.015762053430080414, 0.37609434127807617, 0.8157943487167358, 0.02339748665690422, 0.38119712471961975, 0.8540933132171631, 0.029633762314915657]",[]
17,"[0.35749348998069763, 0.4352726340293884, 2.272330306141157e-07, 0.4366917014122009, 0.4276067018508911, 0.0041251592338085175, 0.48764437437057495, 0.48654496669769287, 0.010186598636209965, 0.5204088687896729, 0.5704052448272705, 0.01783476583659649, 0.5397989153862, 0.6273105144500732, 0.02652703784406185, 0.4693310856819153, 0.604185163974762, 0.009459970518946648, 0.5069995522499084, 0.7152112722396851, 0.015710752457380295, 0.5250138640403748, 0.7755029201507568, 0.0207483172416687, 0.5375317335128784, 0.8195145130157471, 0.024633577093482018, 0.4287959933280945, 0.6464722156524658, 0.010027050040662289, 0.4642981290817261, 0.7735899090766907, 0.02086576260626316, 0.4800575375556946, 0.8387635946273804, 0.02704690583050251, 0.49066635966300964, 0.8841539621353149, 0.03091030940413475, 0.39004045724868774, 0.6602441668510437, 0.011045204475522041, 0.42113828659057617, 0.7769132256507874, 0.018523145467042923, 0.43829309940338135, 0.839575469493866, 0.022242920473217964, 0.448262095451355, 0.8835919499397278, 0.023898515850305557, 0.34990599751472473, 0.6565536260604858, 0.012936800718307495, 0.3590385317802429, 0.7404736876487732, 0.02117144875228405, 0.3668002784252167, 0.7901294231414795, 0.028379596769809723, 0.3728037476539612, 0.8288127779960632, 0.03348460793495178]",[]
18,"[0.351711630821228, 0.3860076069831848, 3.030230857348215e-07, 0.42819321155548096, 0.3626052439212799, -0.0024142242036759853, 0.4795439839363098, 0.41782861948013306, -0.0004172631597612053, 0.5117630958557129, 0.4925072193145752, 0.004275113344192505, 0.5348546504974365, 0.5355146527290344, 0.009340954013168812, 0.4536486268043518, 0.5514804720878601, -0.0059394193813204765, 0.4882882535457611, 0.657087504863739, -0.004034548997879028, 0.5086684823036194, 0.7099963426589966, -0.0011193418176844716, 0.523665726184845, 0.7505009770393372, 0.0011287566740065813, 0.41428157687187195, 0.591362714767456, -0.006062676198780537, 0.4503493309020996, 0.7230503559112549, -0.0054896315559744835, 0.4757523536682129, 0.7963528037071228, -0.0055310665629804134, 0.49340856075286865, 0.8475015163421631, -0.004885484464466572, 0.3783153295516968, 0.6018968224525452, -0.005417509935796261, 0.4052407443523407, 0.7261314392089844, -0.008319919928908348, 0.42587658762931824, 0.7920011878013611, -0.011093267239630222, 0.4397454857826233, 0.8396109342575073, -0.01179856900125742, 0.34268903732299805, 0.5933705568313599, -0.0037844486068934202, 0.3505290746688843, 0.690743088722229, -0.005526361055672169, 0.3582061529159546, 0.7475532293319702, -0.0036684395745396614, 0.365450918674469, 0.7949749231338501, -0.0011532108765095472]",[]
19,"[0.34323668479919434, 0.3611931800842285, 4.263677908511454e-07, 0.416228324174881, 0.352337121963501, -0.022144021466374397, 0.47370094060897827, 0.40998756885528564, -0.036484140902757645, 0.5180890560150146, 0.48629793524742126, -0.04511808604001999, 0.5572709441184998, 0.5379623770713806, -0.05348045006394386, 0.44736412167549133, 0.5189996957778931, -0.049458183348178864, 0.4926830530166626, 0.6425211429595947, -0.06760965287685394, 0.520383358001709, 0.7092223763465881, -0.07491447776556015, 0.5418944954872131, 0.7624472379684448, -0.07856536656618118, 0.4068201780319214, 0.5581339001655579, -0.047233130782842636, 0.446903258562088, 0.7027475237846375, -0.062027934938669205, 0.47611790895462036, 0.7915475368499756, -0.06869592517614365, 0.4970003664493561, 0.8575406670570374, -0.073408342897892, 0.3664064407348633, 0.5680548548698425, -0.04476677626371384, 0.3938566744327545, 0.6917809844017029, -0.05977019667625427, 0.4105474650859833, 0.7667551636695862, -0.06667592376470566, 0.4210880398750305, 0.8239848613739014, -0.07073325663805008, 0.3293265104293823, 0.5580160617828369, -0.04267194867134094, 0.3374200463294983, 0.6425196528434753, -0.05689626187086105, 0.34216001629829407, 0.691713273525238, -0.06053251028060913, 0.346758633852005, 0.7326139211654663, -0.061653368175029755]",[]
20,"[0.3340548872947693, 0.3572102189064026, 3.8110931654955493e-07, 0.41097456216812134, 0.34764158725738525, -0.013176677748560905, 0.46690964698791504, 0.4043998420238495, -0.02166076749563217, 0.5115930438041687, 0.47844335436820984, -0.02496948093175888, 0.5503307580947876, 0.5328924655914307, -0.027765445411205292, 0.4452425241470337, 0.5202817916870117, -0.041286371648311615, 0.5004269480705261, 0.64356529712677, -0.05506759136915207, 0.5347310304641724, 0.7085561752319336, -0.05818882957100868, 0.5611904859542847, 0.7600762844085693, -0.05830865353345871, 0.40553849935531616, 0.5655726790428162, -0.03835547715425491, 0.4539376497268677, 0.7034810781478882, -0.051297545433044434, 0.4860813617706299, 0.78813236951828, -0.055628690868616104, 0.5088002681732178, 0.8483431339263916, -0.05763479322195053, 0.36357465386390686, 0.5755322575569153, -0.03360550105571747, 0.39150679111480713, 0.6944549083709717, -0.04473955184221268, 0.40921643376350403, 0.7685786485671997, -0.049105655401945114, 0.42153725028038025, 0.822818398475647, -0.050803542137145996, 0.32575398683547974, 0.5615115761756897, -0.02804649993777275, 0.33616894483566284, 0.6383290886878967, -0.034504733979701996, 0.341746985912323, 0.6776279211044312, -0.03290162608027458, 0.34737110137939453, 0.708638072013855, -0.03048868477344513]",[]
